8;3341185
taboo
portion:5	Tenure:30	long mem:100
16;3394225
17;3394225
18;3394225
19;3394225
20;3394225
21;3394225
22;3394225
23;3394225
24;3392180
25;3388090
26;3388090
27;3388090
28;3388090
29;3388090
30;3388090
31;3388090
32;3388090
33;3388090
34;3388090
35;3388090
36;3388090
37;3388090
38;3388090
39;3388090
40;3386045
41;3386045
42;3386045
43;3386045
44;3386045
45;3386045
46;3386045
47;3386045
48;3386045
49;3386045
50;3384000
51;3384000
52;3384000
53;3384000
54;3384000
55;3384000
56;3384000
57;3384000
58;3384000
59;3384000
60;3384000
61;3384000
62;3384000
63;3384000
64;3384000
65;3384000
66;3384000
67;3384000
68;3384000
69;3384000
70;3384000
71;3384000
72;3384000
73;3381955
74;3373626
75;3373626
76;3367500
77;3361365
78;3361365
79;3361365
80;3359320
81;3329684
82;3327639
83;3327639
84;3326615
85;3320480
86;3320480
87;3320480
88;3320480
89;3319456
90;3319456
91;3319456
92;3317411
93;3317411
94;3317411
95;3317411
96;3317411
97;3317411
98;3317411
99;3317411
taboo
portion:4	Tenure:30	long mem:100
0;3423967
taboo
portion:4	Tenure:30	long mem:100
0;3423967
1;3392030
2;3369535
3;3360331
4;3354196
5;3349082
6;3349082
7;3349082
8;3349082
9;3349082
10;3349082
11;3349082
12;3349082
13;3349082
14;3349082
15;3349082
16;3349082
17;3349082
18;3349082
19;3349082
20;3349082
21;3349082
22;3349082
23;3349082
24;3349082
25;3349082
26;3349082
27;3349082
28;3349082
29;3349082
30;3349082
31;3349082
32;3349082
33;3349082
34;3349082
35;3349082
36;3349082
37;3349082
38;3349082
39;3349082
40;3349082
41;3349082
42;3347037
43;3347037
44;3347037
45;3347037
46;3347037
47;3347037
48;3347037
49;3347037
50;3347037
51;3347037
52;3346013
53;3343968
54;3341923
55;3339878
56;3337833
57;3335788
58;3335788
59;3335788
60;3335788
61;3335788
62;3335788
63;3335788
64;3335788
65;3335788
66;3335788
67;3335788
68;3335788
69;3335788
70;3335788
71;3335788
72;3335788
73;3335788
74;3335788
75;3335788
76;3334770
77;3334770
78;3334770
79;3334770
80;3332725
81;3332725
82;3332725
83;3332725
84;3332725
85;3332725
86;3332725
87;3332725
88;3332725
89;3332725
90;3332725
91;3332725
92;3332725
93;3332725
94;3332725
95;3332725
96;3332725
97;3332725
98;3332725
99;3332725
taboo
portion:5	Tenure:30	long mem:100
0;3456174
1;3440756
2;3408386
3;3408386
4;3402251
5;3402251
6;3401748
7;3398682
8;3387933
9;3379750
10;3375663
11;3375663
12;3375663
13;3373618
14;3373618
15;3373618
16;3373615
17;3373615
18;3372591
19;3372591
20;3372591
21;3372591
22;3372591
23;3372591
24;3372591
25;3372591
26;3372591
27;3370567
28;3370567
29;3370567
30;3370567
31;3370567
32;3370567
33;3364432
34;3364432
35;3359318
36;3359318
37;3357273
38;3357273
39;3357273
40;3357273
41;3356252
42;3356252
43;3356252
44;3356252
45;3356252
46;3356252
47;3356252
48;3354207
49;3354207
50;3354207
51;3354207
52;3354207
53;3354207
54;3354207
55;3354207
56;3354207
57;3352162
58;3352162
59;3352162
60;3352162
61;3352162
62;3352162
63;3352162
64;3352162
65;3352162
66;3352162
67;3350123
68;3350123
69;3350123
70;3348078
71;3348078
72;3348078
73;3348078
74;3348078
75;3348078
76;3348078
77;3348078
78;3348078
79;3348078
80;3348078
81;3348078
82;3348078
83;3348078
84;3348078
85;3348078
86;3341943
87;3341943
88;3341943
89;3341943
90;3340919
91;3340919
92;3340919
93;3340919
94;3338874
95;3338874
96;3338874
97;3338874
98;3338874
99;3338874
taboo
portion:6	Tenure:30	long mem:100
0;3453879
1;3453879
2;3437446
3;3429380
4;3391204
5;3357463
6;3345199
7;3338043
8;3338043
9;3332929
10;3326794
11;3325773
12;3325773
13;3323728
14;3323728
15;3323728
16;3323728
17;3322710
18;3320665
19;3320665
20;3318620
21;3318620
22;3318620
23;3318620
24;3318620
25;3318620
26;3318620
27;3318620
28;3312485
29;3312485
30;3312485
31;3312485
32;3312485
33;3312485
34;3312485
35;3310440
36;3310440
37;3310440
38;3310440
39;3310440
40;3310440
41;3310440
42;3310440
43;3309416
44;3309416
45;3309416
46;3309416
47;3309416
48;3309416
49;3309416
50;3309416
51;3309416
52;3309416
53;3309416
54;3307371
55;3307371
56;3307371
57;3307371
58;3307371
59;3307371
60;3307371
61;3307371
62;3307371
63;3307371
64;3307371
65;3307371
66;3307371
67;3307371
68;3307371
69;3307371
70;3307371
71;3307371
72;3307371
73;3307371
74;3307371
75;3307371
76;3307371
77;3307371
78;3307371
79;3307371
80;3307371
81;3307371
82;3307371
83;3307371
84;3307371
85;3307371
86;3307371
87;3307371
88;3307371
89;3305326
90;3305326
91;3305326
92;3305326
93;3305326
94;3305326
95;3305326
96;3305326
97;3305326
98;3305326
99;3305326
taboo
portion:7	Tenure:30	long mem:100
0;3483917
1;3469262
2;3403032
3;3374176
4;3362296
5;3359230
6;3359230
7;3359230
8;3350803
9;3350803
10;3348758
11;3348758
12;3348758
13;3348758
14;3338649
15;3330725
16;3320274
17;3306986
18;3304941
19;3304941
20;3304941
21;3297785
22;3294719
23;3294719
24;3294716
25;3292671
26;3292671
27;3292671
28;3292671
29;3292671
30;3292671
31;3292671
32;3292671
33;3292671
34;3292671
35;3292671
36;3292671
37;3292671
38;3287563
39;3281428
40;3281428
41;3270182
42;3268137
43;3268137
44;3268137
45;3264047
46;3264047
47;3264047
48;3264047
49;3264047
50;3264047
51;3264047
52;3264047
53;3264047
54;3264047
55;3264047
56;3264047
57;3264047
58;3264047
59;3264047
60;3264047
61;3264047
62;3264047
63;3264047
64;3264047
65;3264047
66;3264047
67;3264047
68;3264047
69;3264047
70;3264047
71;3264047
72;3264047
73;3264047
74;3264047
75;3264047
76;3260975
77;3260975
78;3260975
79;3260475
80;3257403
81;3257403
82;3255358
83;3255358
84;3253313
85;3253313
86;3247178
87;3247178
88;3247178
89;3247178
90;3247178
91;3247178
92;3247178
93;3245133
94;3245133
95;3245133
96;3245133
97;3245133
98;3245133
99;3245133
taboo
portion:4	Tenure:30	long mem:100
taboo
portion:4	Tenure:50	long mem:100
taboo
portion:4	Tenure:50	long mem:100
taboo
portion:16	Tenure:50	long mem:100
0;3423967
1;3423967
2;3423967
3;3423967
4;3423967
5;3423967
6;3423967
7;3423967
8;3423967
9;3423967
10;3423967
11;3418562
12;3418562
13;3395046
14;3395046
15;3395046
16;3395046
17;3395046
18;3395046
19;3395046
20;3395046
21;3395046
22;3395046
23;3390426
24;3390426
25;3390426
26;3390426
27;3390426
28;3367817
29;3347370
30;3347370
31;3347370
32;3347370
33;3347370
34;3347370
35;3347370
36;3347370
37;3347370
38;3347370
39;3347370
40;3347370
41;3347370
42;3347370
43;3347370
44;3347370
45;3347370
46;3347370
47;3347370
48;3347370
49;3347370
50;3347370
51;3347370
52;3347370
53;3347370
54;3347370
55;3347370
56;3347370
57;3347370
58;3347370
59;3347370
60;3347370
61;3343280
62;3343280
63;3343280
64;3343280
65;3343280
66;3343280
67;3343280
68;3342256
69;3342256
70;3342256
71;3342256
72;3342256
73;3342256
74;3342256
75;3342256
76;3342256
77;3342256
78;3342256
79;3342256
80;3342256
81;3342256
82;3342256
83;3342256
84;3342256
85;3342256
86;3341238
87;3341238
88;3341238
89;3341238
90;3341238
91;3341238
92;3341238
93;3341238
94;3341238
95;3341238
96;3341238
97;3341238
98;3341238
99;3341238
taboo
portion:17	Tenure:50	long mem:100
0;3456174
1;3456174
2;3456174
3;3450261
4;3439244
5;3417609
6;3404330
7;3402288
8;3399457
9;3383100
10;3383100
11;3383100
12;3383100
13;3383097
14;3383097
15;3383097
16;3379001
17;3378998
18;3378998
19;3378998
20;3378998
21;3377974
22;3377974
23;3363665
24;3363665
25;3363665
26;3363665
27;3363665
28;3363665
29;3363665
30;3363665
31;3363665
32;3363665
33;3363665
34;3363665
35;3363665
36;3363665
37;3363665
38;3363665
39;3363665
40;3363665
41;3363665
42;3363665
43;3363665
44;3363665
45;3363665
46;3363665
47;3363665
48;3363665
49;3363665
50;3363665
51;3363665
52;3363665
53;3363665
54;3363665
55;3363665
56;3363665
57;3363665
58;3363665
59;3363665
60;3363665
61;3363665
62;3363665
63;3363665
64;3363665
65;3363665
66;3363665
67;3363665
68;3363665
69;3363665
70;3363665
71;3363665
72;3363665
73;3363665
74;3363665
75;3363665
76;3363665
77;3363665
78;3363665
79;3363665
80;3363665
81;3363665
82;3363665
83;3363665
84;3362010
85;3362010
86;3362010
87;3362010
88;3362010
89;3358944
90;3358944
91;3358944
92;3358944
93;3358944
94;3358944
95;3358944
96;3358944
97;3358944
98;3358944
99;3358944
taboo
portion:18	Tenure:50	long mem:100
0;3517152
1;3517152
2;3517152
3;3517152
4;3517152
5;3496995
6;3484722
7;3484713
8;3477057
9;3472964
10;3472964
11;3472964
12;3472964
13;3472964
14;3472964
15;3472964
16;3472964
17;3472507
18;3434991
19;3402268
20;3393057
21;3393057
22;3374224
23;3344296
24;3333556
25;3328966
26;3328966
27;3318741
28;3318741
29;3318741
30;3318741
31;3315672
32;3315672
33;3315672
34;3315672
35;3315672
36;3308007
37;3308007
38;3308007
39;3308007
40;3308007
41;3308007
taboo
portion:4	Tenure:50	long mem:100
0;3423967
1;3390753
2;3367746
3;3367746
4;3367234
5;3360072
6;3360072
7;3346778
8;3346778
9;3344733
10;3344733
11;3344733
12;3344733
13;3344733
14;3344733
15;3339625
16;3337580
17;3336562
18;3336562
19;3336562
20;3332475
21;3324828
22;3318693
23;3318693
24;3318693
25;3318693
26;3316648
27;3316648
28;3316648
29;3316648
30;3316648
31;3316648
32;3316648
33;3316648
34;3316648
35;3316648
36;3302333
37;3302333
38;3300288
39;3300288
40;3300288
41;3298243
42;3298243
43;3298243
44;3298243
45;3298243
46;3298243
47;3298243
48;3298243
49;3298243
50;3298243
51;3298243
52;3298243
53;3298243
54;3298243
55;3298243
56;3298243
57;3298243
58;3298243
59;3298243
60;3298243
61;3298243
62;3298243
63;3298243
64;3298243
65;3298243
66;3298243
67;3296198
68;3296198
69;3296198
70;3296198
71;3296198
72;3296198
73;3296198
74;3296198
75;3294153
76;3290063
77;3290063
78;3290063
79;3290063
80;3290063
81;3290063
82;3290063
83;3288018
84;3288018
85;3288018
86;3288018
87;3288018
88;3288018
89;3288018
90;3288018
91;3288018
92;3288018
93;3288018
94;3288018
95;3288018
96;3288018
97;3288018
98;3288018
99;3288018
100;3288018
101;3288018
102;3288018
103;3288018
104;3288018
105;3284949
106;3282904
107;3282904
108;3282904
109;3282904
110;3282904
111;3282904
112;3282904
113;3282904
114;3282904
115;3282904
116;3282904
117;3282904
118;3282904
119;3282904
120;3282904
121;3282904
122;3282904
123;3282904
124;3282904
125;3282904
126;3282904
127;3282904
128;3282904
129;3282904
130;3282904
131;3282904
132;3282904
133;3282904
134;3282904
135;3282904
136;3282904
137;3282904
138;3282904
139;3282904
140;3282904
141;3282904
142;3282904
143;3282904
144;3282904
145;3282904
146;3282904
147;3282904
148;3282904
149;3282904
150;3282904
151;3282904
152;3282904
153;3282904
154;3282904
155;3282904
156;3282904
157;3282904
158;3282904
159;3282904
160;3282904
161;3282904
162;3282904
163;3282904
164;3282904
165;3282904
166;3282904
167;3282904
168;3282904
169;3282904
170;3282904
171;3282904
172;3282904
173;3282904
174;3282904
175;3282904
176;3282904
177;3282904
178;3282904
179;3282904
180;3282904
181;3282904
182;3282904
183;3282904
184;3282904
185;3282904
186;3282904
187;3282904
188;3282904
189;3282904
190;3282904
191;3282904
192;3282904
193;3282904
194;3282904
195;3282904
196;3282904
197;3282904
198;3282904
199;3282904
taboo
portion:8	Tenure:50	long mem:100
0;3456174
1;3456174
2;3456174
3;3456174
4;3456174
5;3452243
6;3451213
7;3440988
8;3433832
9;3430757
10;3428712
11;3418502
12;3418502
13;3416457
14;3416457
15;3414412
16;3412367
17;3412367
18;3412367
19;3410322
20;3410322
21;3410322
22;3410322
23;3410322
24;3410322
25;3408277
26;3408277
27;3408277
28;3408277
29;3408277
30;3408277
31;3408277
32;3405720
33;3404696
34;3404696
35;3404696
36;3404696
37;3402145
38;3391926
39;3385791
40;3376587
41;3376587
42;3376587
43;3376587
44;3376587
45;3376587
46;3374542
47;3374542
48;3374542
49;3374542
50;3374542
51;3374542
52;3374542
53;3374542
54;3374542
55;3374542
56;3374542
57;3374542
58;3374542
59;3372497
60;3370449
61;3364314
62;3364314
63;3364314
64;3364314
65;3364314
66;3364314
67;3364314
68;3364314
69;3364314
70;3364314
71;3364314
72;3364314
73;3364314
74;3364314
75;3364314
76;3364314
77;3364314
78;3364314
79;3364314
80;3364314
81;3364314
82;3364314
83;3364314
84;3364314
85;3364314
86;3364314
87;3364314
88;3364314
89;3364314
90;3364314
91;3364314
92;3364314
93;3364314
94;3364314
95;3364314
96;3364314
97;3364314
98;3364314
99;3364314
100;3364314
101;3364314
102;3364314
103;3364314
104;3364314
105;3364314
106;3364314
107;3364314
108;3364314
109;3364314
110;3364314
111;3364314
112;3364314
113;3364314
114;3364314
115;3364314
116;3364314
117;3364314
118;3364314
119;3364314
120;3364314
121;3364314
122;3364314
123;3364314
124;3364314
125;3364314
126;3364314
127;3364314
128;3364314
129;3364314
130;3364314
131;3364314
132;3364314
133;3364314
134;3364314
135;3362269
136;3362269
137;3362269
138;3362269
139;3362269
140;3362269
141;3362269
142;3362269
143;3358179
144;3358179
145;3358179
146;3358179
147;3358179
148;3358179
149;3356134
150;3356134
151;3356134
152;3356134
153;3356134
154;3356134
155;3356134
156;3356134
157;3356134
158;3356134
159;3356134
160;3356134
161;3356134
162;3356134
163;3356134
164;3356134
165;3356134
166;3356134
167;3356134
168;3356134
169;3356134
170;3356134
171;3356134
172;3356134
173;3356134
174;3356134
175;3356134
176;3356134
177;3356134
178;3356134
179;3356134
180;3356134
181;3356134
182;3356134
183;3356134
184;3356134
185;3356134
186;3356134
187;3356134
188;3356134
189;3356134
190;3356134
191;3356134
192;3356134
193;3354089
194;3354089
195;3354089
196;3354089
197;3354089
198;3354089
199;3354089
taboo
portion:16	Tenure:50	long mem:100
0;3465635
1;3465635
2;3465635
3;3465635
4;3444521
5;3419475
6;3419475
7;3419475
8;3419475
9;3419475
10;3417933
11;3417933
12;3408738
13;3398513
14;3396527
15;3396527
16;3396527
17;3396527
18;3394482
19;3394482
20;3394482
21;3394482
22;3394482
23;3394482
24;3394482
25;3394482
26;3394482
27;3394482
28;3394482
29;3394482
30;3394482
31;3394482
32;3394482
33;3394482
34;3394482
35;3394482
36;3394482
37;3394482
38;3394482
39;3394482
40;3394482
41;3394482
42;3394482
43;3394482
44;3394482
45;3394482
46;3394482
47;3394482
48;3394482
49;3394482
50;3394482
51;3394482
52;3394482
53;3394482
54;3394482
55;3394482
56;3394482
57;3394482
58;3394482
59;3394482
60;3394482
61;3394482
62;3394482
63;3394482
64;3394482
65;3394482
66;3394482
67;3394482
68;3394482
69;3394482
70;3394482
71;3394482
72;3394482
73;3394482
74;3394482
75;3394482
76;3394482
77;3394482
78;3394482
79;3394482
80;3394482
81;3394482
82;3394482
83;3394482
84;3394482
85;3394482
86;3394482
87;3394482
88;3394482
89;3394482
90;3394482
91;3394482
92;3394482
93;3394482
94;3394482
95;3394482
96;3394482
97;3394482
98;3394482
99;3394482
100;3394482
101;3394482
102;3394482
103;3394482
104;3394482
105;3394482
106;3394482
107;3394482
108;3394482
109;3394482
110;3394482
111;3394482
112;3394482
113;3394482
114;3394271
115;3394271
116;3394271
117;3394271
118;3394271
119;3394271
120;3394271
121;3394271
122;3394271
123;3394271
124;3394271
125;3394271
126;3394271
127;3394271
128;3389154
129;3389154
130;3389154
131;3389154
132;3389154
133;3389154
134;3389154
135;3389154
136;3389154
137;3389154
138;3389154
139;3389154
140;3389154
141;3389154
142;3389154
143;3389154
144;3389154
145;3389154
146;3389154
147;3389154
148;3389154
149;3389154
150;3389154
151;3389154
152;3389154
153;3389154
154;3389154
155;3389154
156;3389154
157;3389154
158;3389154
159;3389154
160;3389154
161;3389154
162;3389154
163;3389154
164;3389154
165;3389154
166;3386482
167;3386482
168;3382395
169;3380350
170;3380350
171;3380350
172;3380350
173;3380350
174;3378305
175;3378305
176;3374215
177;3374215
178;3371149
179;3363993
180;3363993
181;3363993
182;3363993
183;3363993
184;3361945
185;3361945
186;3361945
187;3361945
188;3361945
189;3361945
190;3361945
191;3361945
192;3361945
193;3361945
194;3361945
195;3361945
196;3361945
197;3361945
198;3361945
199;3361945
taboo
portion:32	Tenure:50	long mem:100
0;3453879
1;3453879
2;3453879
3;3453879
4;3453879
5;3453879
6;3453879
7;3453879
8;3453879
9;3453879
10;3453879
11;3453879
12;3453879
13;3453879
14;3453879
15;3453879
16;3453879
17;3450431
18;3441221
19;3436104
20;3436104
21;3436104
22;3436104
23;3436104
24;3436104
25;3436104
26;3436104
27;3436104
28;3436104
29;3425590
30;3425590
31;3425590
32;3425590
33;3425590
34;3415362
35;3415362
36;3415362
37;3415362
38;3415362
39;3415362
40;3415362
41;3415362
42;3415362
43;3415362
44;3415362
45;3415362
46;3415362
47;3415362
48;3415362
49;3415362
50;3415362
51;3415362
52;3415362
53;3415362
54;3415362
55;3415362
56;3415362
57;3415362
58;3415362
59;3415362
60;3415362
61;3415362
62;3415362
63;3415362
64;3415362
65;3415362
66;3415362
67;3415362
68;3415362
69;3415362
70;3415362
71;3415362
72;3415362
73;3415362
74;3415362
75;3415362
76;3415362
77;3415362
78;3415362
79;3415362
80;3415362
81;3415362
82;3415362
83;3415362
84;3415362
85;3415362
86;3415362
87;3415362
88;3415362
89;3415362
90;3415362
91;3415362
92;3415362
93;3415362
94;3415362
95;3415362
96;3415362
97;3415362
98;3415362
99;3415362
100;3415362
101;3415362
102;3415362
103;3415362
104;3415362
105;3415362
106;3415362
107;3415362
108;3415362
109;3415362
110;3415362
111;3415362
112;3415362
113;3415362
114;3415362
115;3415362
116;3415362
117;3415362
118;3415362
119;3415362
120;3415362
121;3415362
122;3415362
123;3415362
124;3415362
125;3415362
126;3415362
127;3415362
128;3415362
129;3415362
130;3415362
131;3415362
132;3415362
133;3415362
134;3415362
135;3415362
136;3415362
137;3415362
138;3415362
139;3415362
140;3415362
141;3415362
142;3415362
143;3415362
144;3415362
145;3415362
146;3415362
147;3415362
148;3415362
149;3415362
150;3415362
151;3415362
152;3415362
153;3415362
154;3415362
155;3415362
156;3415362
157;3415362
158;3415362
159;3415362
160;3415362
161;3415362
162;3415362
163;3415362
164;3415362
165;3415362
166;3415362
167;3415362
168;3415362
169;3415362
170;3415362
171;3413129
172;3413129
173;3413129
174;3413129
175;3413129
176;3409812
177;3409812
178;3409812
179;3409812
180;3409812
181;3409812
182;3409812
183;3409812
184;3409812
185;3409812
186;3409812
187;3409812
188;3409812
189;3398670
190;3398670
191;3398670
192;3398670
193;3398670
194;3398670
195;3398670
196;3398670
197;3398670
198;3398670
199;3398670
taboo
portion:4	Tenure:35	long mem:100
taboo
portion:4	Tenure:35	long mem:100
taboo
portion:4	Tenure:35	long mem:100
taboo
portion:4	Tenure:35	long mem:100
0;3423967
taboo
portion:4	Tenure:35	long mem:100
0;3423967
taboo
portion:4	Tenure:35	long mem:100
0;3423967
1;3379038
2;3351438
3;3342234
4;3336099
5;3330985
6;3328940
7;3328940
8;3328940
9;3328940
10;3324850
11;3324850
12;3324850
13;3324850
14;3324850
15;3324850
16;3322805
17;3322805
18;3322805
19;3322805
20;3322805
21;3322805
22;3322805
23;3322805
24;3322805
25;3322805
26;3322805
27;3322805
28;3322805
29;3322805
30;3322805
31;3322805
32;3320760
33;3320760
34;3320760
35;3320760
36;3320760
37;3320760
38;3320760
39;3320760
40;3320760
41;3320760
42;3320760
43;3320760
44;3320760
45;3320760
46;3320760
47;3320760
48;3320760
49;3320760
50;3320760
51;3320760
52;3320760
53;3320760
54;3320760
55;3320760
56;3320760
57;3320760
58;3320760
59;3320760
60;3320760
61;3320760
62;3320760
63;3320760
64;3320760
65;3320760
66;3320760
67;3320760
68;3320760
69;3320760
70;3320760
71;3320760
72;3320760
73;3320760
74;3320760
75;3320760
76;3320760
77;3320760
78;3320760
79;3320760
80;3320760
81;3320760
82;3320760
83;3320760
84;3320760
85;3320760
86;3320760
87;3320760
88;3320760
89;3320760
90;3320760
91;3320760
92;3320760
93;3320760
94;3320760
95;3320760
96;3320760
97;3320760
98;3320760
99;3320760
100;3320760
101;3320760
102;3320760
103;3320760
104;3320760
105;3320760
106;3320760
107;3320760
108;3320760
109;3320760
110;3320760
111;3320760
112;3320760
113;3320760
114;3320760
115;3320760
116;3320760
117;3320760
118;3320760
119;3320760
120;3320760
121;3320760
122;3320760
123;3320760
124;3320760
125;3320760
126;3320760
127;3320760
128;3320760
129;3320760
130;3320760
131;3320760
132;3320760
133;3320760
134;3320760
135;3320760
136;3320760
137;3320760
138;3320760
139;3320760
140;3320760
141;3320760
142;3320760
143;3320760
144;3320760
145;3320760
146;3320760
147;3320760
148;3320760
149;3320760
150;3320760
151;3320760
152;3320760
153;3320760
154;3320760
155;3320760
156;3320760
157;3320760
158;3320760
159;3320760
160;3320760
161;3320760
162;3320760
163;3320760
164;3320760
165;3320760
166;3320760
167;3320760
168;3320760
169;3320760
170;3320760
171;3320760
172;3320760
173;3320760
174;3320760
175;3320760
176;3320760
177;3320760
178;3320760
179;3320760
180;3320760
181;3320760
182;3320760
183;3320760
184;3320760
185;3320760
186;3320760
187;3320760
188;3320760
189;3320760
190;3320760
191;3320760
192;3320760
193;3320760
194;3320760
195;3320760
196;3320760
197;3320760
198;3320760
199;3320760
taboo
portion:8	Tenure:35	long mem:100
0;3456174
1;3456174
2;3456174
3;3372216
4;3368129
5;3360973
6;3360973
7;3353817
8;3353817
9;3353817
10;3353817
11;3351772
12;3351772
13;3351772
14;3351772
15;3349727
16;3346658
17;3344613
18;3339499
19;3339499
20;3339499
21;3339499
22;3339499
23;3339499
24;3339499
25;3339499
26;3339499
27;3339499
28;3339499
29;3339499
30;3339499
31;3339499
32;3339499
33;3339499
34;3339499
35;3339499
36;3337454
37;3337454
38;3337454
39;3337454
40;3337454
41;3337454
42;3337454
43;3337454
44;3337454
45;3337454
46;3333364
47;3333364
48;3333364
49;3331319
50;3331319
51;3331319
52;3331319
53;3331319
54;3331319
55;3331319
56;3331319
57;3331319
58;3331319
59;3331319
60;3331319
61;3331319
62;3331319
63;3331319
64;3331319
65;3331319
66;3330295
67;3330295
68;3328250
69;3328250
70;3328250
71;3322115
72;3322115
73;3322115
74;3322115
75;3322115
76;3322115
77;3322115
78;3320070
79;3320070
80;3320070
81;3320070
82;3320070
83;3320070
84;3320070
85;3320070
86;3320070
87;3320070
88;3320070
89;3320070
90;3320070
91;3320070
92;3320070
93;3320070
94;3320070
95;3320070
96;3320070
97;3320070
98;3320070
99;3320070
100;3320070
101;3320070
102;3320070
103;3320070
104;3320070
105;3320070
106;3320070
107;3320070
108;3320070
109;3320070
110;3320070
111;3320070
112;3320070
113;3320070
114;3320070
115;3320070
116;3320070
117;3320070
118;3320070
119;3320070
120;3320070
121;3320070
122;3320070
123;3320070
124;3320070
125;3320070
126;3320070
127;3320070
128;3320070
129;3320070
130;3320070
131;3320070
132;3315983
133;3315983
134;3315983
135;3315983
136;3315983
137;3315983
138;3315983
139;3315983
140;3315983
141;3315983
142;3315983
143;3315983
144;3315983
145;3315983
146;3315983
147;3315983
148;3315983
149;3315983
150;3315983
151;3315983
152;3315983
153;3315983
154;3315983
155;3315983
156;3315983
157;3315983
158;3315983
159;3315983
160;3315983
161;3315983
162;3315983
163;3315983
164;3315983
165;3315983
166;3315983
167;3315983
168;3315983
169;3315983
170;3314959
171;3314959
172;3314959
173;3314959
174;3314959
175;3314959
176;3314959
177;3314959
178;3314959
179;3314959
180;3314959
181;3314959
182;3314959
183;3314959
184;3314959
185;3314959
186;3314959
